Timestamp,IP,UserAgent,Status,Method_DELETE,Method_GET,Method_POST,Method_PUT
1688370309.0,12.160.92.34,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tt-RU) AppleWebKit/534.21.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.21.2",404,True,False,False,False
1679562140.0,26.197.225.235,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1; rv:1.9.5.20) Gecko/6136-09-18 12:16:03 Firefox/3.6.8,404,False,False,False,True
1691173315.0,132.89.87.16,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3905-03-13 03:16:26 Firefox/3.8,201,False,False,False,True
1688862308.0,138.157.29.107,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3 rv:6.0; de-LI) AppleWebKit/532.17.2 (KHTML, like Gecko) Version/5.0.5 Safari/532.17.2",201,False,False,False,True
1677815245.0,203.90.198.120,Opera/9.17.(Windows NT 4.0; gv-GB) Presto/2.9.174 Version/12.00,201,True,False,False,False
1674386342.0,69.129.228.107,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/10.3b1821.0 Mobile/74Q163 Safari/533.0",500,False,True,False,False
1688346284.0,190.245.113.212,Opera/8.81.(X11; Linux i686; fr-CA) Presto/2.9.178 Version/11.00,500,True,False,False,False
1683599369.0,158.152.33.98,Mozilla/5.0 (Windows NT 5.1; cv-RU; rv:1.9.1.20) Gecko/5006-03-26 19:45:39 Firefox/3.8,500,False,False,False,True
1685051618.0,84.182.118.184,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.12.5 (KHTML, like Gecko) Version/5.0 Safari/534.12.5",200,False,False,False,True
1695133668.0,215.92.42.224,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),404,False,True,False,False
1689808980.0,85.228.23.193,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7; rv:1.9.3.20) Gecko/5946-03-23 21:57:54 Firefox/3.6.9,500,False,False,False,True
1674593798.0,28.17.122.48,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),200,False,False,False,True
1682229025.0,126.75.24.58,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5 rv:6.0; ve-ZA) AppleWebKit/533.13.5 (KHTML, like Gecko) Version/4.0 Safari/533.13.5",500,False,True,False,False
1692643868.0,108.28.171.187,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.870.0 Safari/534.1",404,False,False,False,True
1691735258.0,23.73.215.155,Opera/9.97.(X11; Linux i686; dv-MV) Presto/2.9.187 Version/12.00,201,False,True,False,False
1683672976.0,103.213.40.28,Opera/9.79.(Windows 98; Win 9x 4.90; dz-BT) Presto/2.9.179 Version/10.00,200,False,False,False,True
1687817056.0,90.87.101.168,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.880.0 Safari/534.2",200,False,True,False,False
1691829036.0,66.212.49.95,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),200,False,False,True,False
1695309621.0,33.126.210.48,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.1),500,False,True,False,False
1682466168.0,84.242.165.196,Opera/8.79.(X11; Linux i686; uk-UA) Presto/2.9.170 Version/10.00,500,True,False,False,False
1690947641.0,52.36.153.12,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),500,True,False,False,False
1677336155.0,101.254.53.112,Opera/9.72.(Windows 95; th-TH) Presto/2.9.186 Version/12.00,200,False,True,False,False
1696116265.0,165.54.180.76,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.32.3 (KHTML, like Gecko) Version/5.1 Safari/535.32.3",201,False,False,True,False
1685420539.0,126.218.218.16,Opera/8.17.(Windows NT 5.2; the-NP) Presto/2.9.180 Version/11.00,200,False,True,False,False
1675611379.0,151.169.187.184,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.2.1 (KHTML, like Gecko) Version/5.1 Safari/533.2.1",201,False,False,False,True
1692651231.0,158.92.139.115,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.854.0 Safari/533.1",200,False,True,False,False
1693400862.0,151.119.134.154,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.5i4477.0 Mobile/45R827 Safari/534.2",500,False,True,False,False
1692280229.0,187.177.75.123,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.884.0 Safari/536.2",200,False,False,True,False
1687410881.0,151.205.163.248,Opera/9.48.(Windows NT 4.0; dv-MV) Presto/2.9.171 Version/11.00,404,False,False,True,False
1687816588.0,183.239.198.172,Opera/8.49.(Windows CE; te-IN) Presto/2.9.167 Version/12.00,201,False,False,False,True
1687342336.0,152.30.166.104,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:3.0; fy-NL) AppleWebKit/533.29.5 (KHTML, like Gecko) Version/4.0.1 Safari/533.29.5",500,False,False,False,True
1681295189.0,180.174.63.81,Opera/8.75.(X11; Linux i686; sc-IT) Presto/2.9.166 Version/10.00,200,False,False,True,False
1688031498.0,159.61.106.164,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),201,False,False,False,True
1675092961.0,88.46.30.128,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),500,False,False,True,False
1689454950.0,54.186.119.89,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),404,False,False,True,False
1690887006.0,196.147.254.178,Opera/8.93.(Windows CE; nn-NO) Presto/2.9.182 Version/10.00,404,False,True,False,False
1677791526.0,14.60.181.56,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),201,True,False,False,False
1674044160.0,118.84.90.158,Opera/8.97.(X11; Linux x86_64; as-IN) Presto/2.9.183 Version/10.00,200,False,False,False,True
1675017639.0,93.89.148.93,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.4f3462.0 Mobile/92D610 Safari/535.2",201,True,False,False,False
1680314472.0,147.138.87.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:5.0; lzh-TW) AppleWebKit/532.7.6 (KHTML, like Gecko) Version/5.1 Safari/532.7.6",500,False,False,True,False
1688012985.0,69.23.123.116,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/14.0.868.0 Safari/536.2",201,True,False,False,False
1673922813.0,106.111.72.187,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:3.0; ks-IN) AppleWebKit/531.34.7 (KHTML, like Gecko) Version/4.0 Safari/531.34.7",500,False,False,False,True
1683344186.0,3.40.57.56,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.871.0 Safari/531.2",201,False,False,False,True
1675914731.0,110.194.126.18,Opera/8.49.(Windows NT 6.1; bs-BA) Presto/2.9.179 Version/11.00,200,False,False,False,True
1685018112.0,138.64.17.13,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),200,True,False,False,False
1682505798.0,142.70.223.168,Mozilla/5.0 (Windows NT 5.0; iu-CA; rv:1.9.1.20) Gecko/4214-05-02 04:37:06 Firefox/3.6.7,404,True,False,False,False
1683404511.0,41.241.1.61,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:6.0; aa-DJ) AppleWebKit/534.24.5 (KHTML, like Gecko) Version/4.0 Safari/534.24.5",201,False,False,True,False
1678677591.0,47.199.184.37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.852.0 Safari/531.0",404,False,False,True,False
1675196108.0,106.36.37.4,Opera/8.70.(X11; Linux i686; ff-SN) Presto/2.9.163 Version/10.00,500,False,False,True,False
1691598882.0,46.228.43.59,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),404,False,False,True,False
1690181280.0,31.4.194.173,Mozilla/5.0 (Windows NT 6.0; lv-LV; rv:1.9.0.20) Gecko/3924-12-12 21:38:51 Firefox/3.6.5,201,False,False,False,True
1676453698.0,178.44.171.86,Mozilla/5.0 (Android 5.0.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,500,False,False,True,False
1672854349.0,72.245.114.114,Opera/9.51.(Windows NT 5.01; be-BY) Presto/2.9.170 Version/10.00,201,False,True,False,False
1688412380.0,218.128.40.246,Mozilla/5.0 (Android 4.0.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,500,False,False,True,False
1673434072.0,11.33.7.187,Mozilla/5.0 (Android 2.3.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,500,False,True,False,False
1683230810.0,85.204.1.233,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.835.0 Safari/532.2",200,False,False,False,True
1691154127.0,144.19.226.222,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/49.0.879.0 Safari/531.0",500,False,True,False,False
1678475547.0,55.249.165.18,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),200,True,False,False,False
1675895519.0,134.67.251.143,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),201,False,True,False,False
1677243497.0,14.217.171.80,Opera/9.51.(X11; Linux x86_64; gu-IN) Presto/2.9.160 Version/11.00,404,False,False,False,True
1691833223.0,166.170.146.185,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),500,True,False,False,False
1687088660.0,133.98.102.187,Mozilla/5.0 (Windows 98; Win 9x 4.90; bhb-IN; rv:1.9.2.20) Gecko/9234-09-15 19:36:44 Firefox/3.6.3,500,False,True,False,False
1682832553.0,151.101.173.221,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.847.0 Safari/531.0",200,True,False,False,False
1684084134.0,117.132.124.167,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; os-RU) AppleWebKit/535.29.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.29.1",200,False,False,True,False
1685921169.0,197.35.103.76,Opera/9.64.(X11; Linux x86_64; am-ET) Presto/2.9.168 Version/12.00,500,False,True,False,False
1674021754.0,213.195.202.11,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),201,False,False,True,False
1692693591.0,116.171.143.19,Opera/8.82.(Windows NT 10.0; hr-HR) Presto/2.9.165 Version/12.00,201,True,False,False,False
1673751422.0,26.201.240.132,Mozilla/5.0 (Windows 98; Win 9x 4.90; ru-RU; rv:1.9.1.20) Gecko/6544-04-21 00:04:21 Firefox/3.8,500,False,True,False,False
1693669203.0,66.126.105.4,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),201,False,True,False,False
1679901033.0,167.63.59.255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:4.0; mni-IN) AppleWebKit/531.31.3 (KHTML, like Gecko) Version/4.0 Safari/531.31.3",200,False,False,False,True
1674671719.0,89.232.62.75,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.8.4 (KHTML, like Gecko) Version/4.0.1 Safari/534.8.4",500,False,False,True,False
1685468819.0,51.253.52.52,Opera/9.90.(X11; Linux i686; mhr-RU) Presto/2.9.187 Version/10.00,200,True,False,False,False
1682603616.0,182.100.27.120,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/46.0.864.0 Safari/535.0",201,False,False,True,False
1674201727.0,89.159.231.97,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; th-TH) AppleWebKit/533.47.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.47.5",201,False,True,False,False
1691145257.0,77.161.119.203,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:4.0; tig-ER) AppleWebKit/531.37.6 (KHTML, like Gecko) Version/4.1 Safari/531.37.6",500,False,False,True,False
1687898201.0,42.65.114.135,Mozilla/5.0 (Android 6.0; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,404,True,False,False,False
1683713395.0,58.91.227.111,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.849.0 Safari/535.1",500,False,False,False,True
1683004287.0,199.9.27.150,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/39.0.827.0 Mobile/91X282 Safari/536.2",404,False,False,True,False
1690734989.0,51.178.74.2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.888.0 Safari/535.2",200,False,False,True,False
1689935452.0,58.43.55.230,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/13.5l7059.0 Mobile/72K874 Safari/535.2",200,False,True,False,False
1688445389.0,53.17.38.90,Opera/9.47.(Windows NT 5.1; sa-IN) Presto/2.9.185 Version/10.00,500,False,False,False,True
1684800466.0,57.169.217.185,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/16.0.858.0 Safari/531.0",201,True,False,False,False
1693680520.0,55.171.74.69,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),200,False,False,True,False
1693294557.0,20.234.196.65,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/9.2u0826.0 Mobile/05F164 Safari/531.2",201,False,False,True,False
1678901547.0,83.253.40.183,Opera/9.29.(Windows NT 6.0; lij-IT) Presto/2.9.181 Version/11.00,200,False,True,False,False
1691842055.0,1.243.216.26,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/34.0.829.0 Mobile/79K781 Safari/535.1",200,False,True,False,False
1679493116.0,23.13.211.15,Opera/9.73.(Windows NT 10.0; oc-FR) Presto/2.9.174 Version/11.00,200,False,False,True,False
1692208544.0,12.18.36.132,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.885.0 Safari/535.1",404,False,False,True,False
1689370176.0,57.206.183.144,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/33.0.861.0 Safari/531.1",200,False,False,True,False
1693097492.0,112.98.244.220,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8612-05-07 22:54:16 Firefox/3.8,404,False,False,False,True
1683628176.0,47.13.237.218,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/13.0.850.0 Safari/536.2",500,False,False,True,False
1688754637.0,111.231.64.69,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),500,True,False,False,False
1693246435.0,12.192.41.162,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/43.0.848.0 Safari/533.0",500,False,False,True,False
1692386636.0,14.6.155.145,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/28.0.843.0 Safari/531.0",500,False,False,False,True
1680687465.0,19.93.24.134,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4369-12-01 23:34:00 Firefox/3.6.15,500,False,False,False,True
1693119698.0,125.169.144.254,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/36.0.884.0 Mobile/17P799 Safari/534.2",200,True,False,False,False
1690165834.0,13.253.213.62,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),201,True,False,False,False
1689740942.0,80.146.128.79,Opera/9.17.(Windows NT 4.0; li-NL) Presto/2.9.186 Version/11.00,404,False,False,True,False
1680499574.0,81.22.60.234,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),200,False,False,True,False
1682427551.0,160.231.242.254,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:4.0; nso-ZA) AppleWebKit/532.3.3 (KHTML, like Gecko) Version/4.1 Safari/532.3.3",404,False,False,True,False
1677589213.0,172.246.158.125,Mozilla/5.0 (Windows 98; Win 9x 4.90; gu-IN; rv:1.9.2.20) Gecko/2167-08-19 18:05:54 Firefox/7.0,201,False,True,False,False
1676505411.0,188.52.227.255,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.47.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.47.4",404,True,False,False,False
1674906561.0,43.250.230.191,Opera/8.53.(X11; Linux x86_64; ik-CA) Presto/2.9.171 Version/10.00,500,False,True,False,False
1676495292.0,80.101.243.103,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/49.0.835.0 Safari/534.0",404,False,False,True,False
1678977425.0,86.123.202.213,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.0),200,False,True,False,False
1687504559.0,44.72.170.242,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6; rv:1.9.6.20) Gecko/8015-05-16 23:01:38 Firefox/3.6.18,404,True,False,False,False
1677197383.0,197.228.206.98,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; rw-RW) AppleWebKit/532.24.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.24.2",404,False,False,False,True
1674049781.0,197.151.15.66,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.0),201,True,False,False,False
1678859676.0,205.198.37.144,Mozilla/5.0 (Android 1.5; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,201,True,False,False,False
1676474925.0,2.130.91.125,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9 rv:2.0; rw-RW) AppleWebKit/535.34.1 (KHTML, like Gecko) Version/4.0 Safari/535.34.1",404,True,False,False,False
1680176931.0,125.5.127.245,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8 rv:4.0; ru-RU) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/4.0.2 Safari/534.48.3",201,False,False,False,True
1676963964.0,1.151.17.77,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8037-01-07 17:53:51 Firefox/3.8,200,False,False,False,True
1679576608.0,29.207.223.7,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),404,False,True,False,False
1680318670.0,33.140.82.201,Opera/8.10.(Windows NT 6.2; hsb-DE) Presto/2.9.168 Version/12.00,404,False,False,False,True
1678695419.0,8.179.39.75,Mozilla/5.0 (Windows NT 6.1; te-IN; rv:1.9.0.20) Gecko/4893-11-07 00:09:58 Firefox/3.8,404,False,True,False,False
1690159734.0,124.217.185.117,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9323-11-02 11:32:39 Firefox/3.6.5,404,False,True,False,False
1676927450.0,61.101.51.198,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),404,False,True,False,False
1681036855.0,14.141.137.164,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/56.0.802.0 Safari/532.1",404,False,False,True,False
1677502322.0,134.32.135.197,Opera/9.76.(X11; Linux x86_64; ne-NP) Presto/2.9.163 Version/10.00,404,False,False,True,False
1681342769.0,209.39.176.98,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),500,False,True,False,False
1687714136.0,47.218.251.206,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.48.1 (KHTML, like Gecko) Version/4.0 Safari/535.48.1",200,True,False,False,False
1673754022.0,75.33.7.13,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.20.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.20.4",500,False,False,False,True
1695696083.0,135.151.183.193,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),200,True,False,False,False
1680923645.0,152.204.155.143,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.5h0512.0 Mobile/16C309 Safari/533.0",201,False,True,False,False
1693094117.0,28.44.123.91,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.33.4 (KHTML, like Gecko) Version/5.0.2 Safari/534.33.4",201,True,False,False,False
1678918652.0,156.133.7.173,"Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/50.0.860.0 Safari/533.2",201,True,False,False,False
1676452996.0,150.148.74.161,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hne-IN) AppleWebKit/533.17.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.17.7",201,False,True,False,False
1689961574.0,42.41.10.146,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6887-04-09 02:25:26 Firefox/9.0,201,False,False,False,True
1686323909.0,169.75.153.133,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.23.5 (KHTML, like Gecko) Version/4.0.4 Safari/532.23.5",404,True,False,False,False
1693208015.0,166.105.199.26,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/18.0.828.0 Mobile/04E255 Safari/536.0",404,False,True,False,False
1695599256.0,26.133.77.53,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gv-GB) AppleWebKit/532.17.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.17.5",404,False,False,False,True
1682778795.0,95.16.185.96,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4; rv:1.9.4.20) Gecko/2375-02-17 20:12:27 Firefox/9.0,201,False,False,True,False
1690599184.0,44.156.197.64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:6.0; ff-SN) AppleWebKit/532.18.1 (KHTML, like Gecko) Version/4.0 Safari/532.18.1",201,False,False,False,True
1686534371.0,124.93.77.135,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),201,False,False,False,True
1692140169.0,168.215.2.21,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/14.5j3967.0 Mobile/81O113 Safari/533.0",500,False,True,False,False
1678209848.0,193.222.226.227,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),500,False,False,True,False
1695681438.0,51.23.217.243,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.849.0 Safari/534.0",200,True,False,False,False
1688266590.0,97.148.62.245,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),201,False,True,False,False
1679315542.0,181.69.251.203,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/531.1",500,False,False,True,False
1675612912.0,99.21.142.133,Opera/8.17.(Windows 95; xh-ZA) Presto/2.9.176 Version/10.00,500,False,False,True,False
1678941691.0,67.131.167.100,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/37.0.842.0 Mobile/82D475 Safari/532.1",404,False,False,True,False
1687725797.0,55.92.9.152,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; eo-US) AppleWebKit/534.35.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.35.4",404,False,True,False,False
1672920981.0,126.68.42.41,Opera/9.53.(X11; Linux i686; tt-RU) Presto/2.9.177 Version/12.00,404,False,False,False,True
1689278246.0,209.32.164.174,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),500,True,False,False,False
1695320711.0,47.194.206.217,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/5.0.2 Safari/535.9.3",201,False,True,False,False
1680393617.0,130.112.15.10,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/20.0.827.0 Mobile/78N606 Safari/533.0",404,False,False,True,False
1689288590.0,168.192.191.28,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/41.0.818.0 Safari/532.1",500,False,True,False,False
1679981823.0,16.240.191.74,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),500,False,True,False,False
1679573196.0,88.168.207.158,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:5.0; tt-RU) AppleWebKit/532.50.3 (KHTML, like Gecko) Version/4.1 Safari/532.50.3",500,False,False,True,False
1691343201.0,138.33.144.203,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),200,False,False,True,False
1689660007.0,16.151.50.88,Mozilla/5.0 (Android 3.0; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,201,False,False,True,False
1672725794.0,174.35.196.146,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),201,False,False,True,False
1682214778.0,72.138.23.114,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mg-MG) AppleWebKit/533.5.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.5.5",500,False,False,True,False
1675273054.0,102.86.86.134,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6274-03-17 07:03:02 Firefox/3.6.14,500,True,False,False,False
1675252997.0,136.34.220.218,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),201,False,False,True,False
1673145870.0,151.46.133.111,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8; rv:1.9.3.20) Gecko/4676-08-19 14:33:13 Firefox/3.6.5,201,False,False,True,False
1688027214.0,46.106.120.207,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0),200,True,False,False,False
1690325966.0,80.88.208.168,Opera/8.51.(X11; Linux x86_64; ff-SN) Presto/2.9.172 Version/12.00,404,False,False,False,True
